,season,round,driver,driver_points,driver_wins,driver_standings_pos
1153,2017,13,hamilton,213.0,5.0,2.0
1154,2017,13,vettel,220.0,4.0,1.0
1155,2017,13,bottas,179.0,2.0,3.0
1156,2017,13,ricciardo,132.0,1.0,4.0
1157,2017,13,raikkonen,128.0,0.0,5.0
1158,2017,13,max_verstappen,67.0,0.0,6.0
1159,2017,13,perez,56.0,0.0,7.0
1160,2017,13,ocon,47.0,0.0,8.0
1161,2017,13,sainz,36.0,0.0,9.0
1162,2017,13,hulkenberg,34.0,0.0,10.0
1163,2017,13,massa,27.0,0.0,11.0
1164,2017,13,stroll,18.0,0.0,13.0
1165,2017,13,grosjean,24.0,0.0,12.0
1166,2017,13,kevin_magnussen,11.0,0.0,14.0
1167,2017,13,alonso,10.0,0.0,15.0
1168,2017,13,wehrlein,5.0,0.0,16.0
1169,2017,13,kvyat,4.0,0.0,17.0
1170,2017,13,vandoorne,1.0,0.0,18.0
1171,2017,13,jolyon_palmer,0.0,0.0,19.0
1172,2017,13,ericsson,0.0,0.0,20.0
1173,2017,13,giovinazzi,0.0,0.0,21.0
1174,2017,13,button,0.0,0.0,22.0
1175,2017,13,resta,0.0,0.0,23.0
1176,2017,14,hamilton,238.0,6.0,1.0
1177,2017,14,vettel,235.0,4.0,2.0
1178,2017,14,bottas,197.0,2.0,3.0
1179,2017,14,ricciardo,144.0,1.0,4.0
1180,2017,14,raikkonen,138.0,0.0,5.0
1181,2017,14,max_verstappen,68.0,0.0,6.0
1182,2017,14,perez,58.0,0.0,7.0
1183,2017,14,ocon,55.0,0.0,8.0
1184,2017,14,sainz,36.0,0.0,9.0
1185,2017,14,hulkenberg,34.0,0.0,10.0
1186,2017,14,massa,31.0,0.0,11.0
1187,2017,14,stroll,24.0,0.0,12.0
1188,2017,14,grosjean,24.0,0.0,13.0
1189,2017,14,kevin_magnussen,11.0,0.0,14.0
1190,2017,14,alonso,10.0,0.0,15.0
1191,2017,14,jolyon_palmer,0.0,0.0,19.0
1192,2017,14,vandoorne,1.0,0.0,18.0
1193,2017,14,wehrlein,5.0,0.0,16.0
1194,2017,14,kvyat,4.0,0.0,17.0
1195,2017,14,ericsson,0.0,0.0,20.0
1196,2017,14,giovinazzi,0.0,0.0,21.0
1197,2017,14,button,0.0,0.0,22.0
1198,2017,14,resta,0.0,0.0,23.0
1199,2017,15,hamilton,263.0,7.0,1.0
1200,2017,15,vettel,235.0,4.0,2.0
1201,2017,15,bottas,212.0,2.0,3.0
1202,2017,15,ricciardo,162.0,1.0,4.0
1203,2017,15,raikkonen,138.0,0.0,5.0
1204,2017,15,max_verstappen,68.0,0.0,6.0
1205,2017,15,perez,68.0,0.0,7.0
1206,2017,15,ocon,56.0,0.0,8.0
1207,2017,15,sainz,48.0,0.0,9.0
1208,2017,15,hulkenberg,34.0,0.0,10.0
1209,2017,15,massa,31.0,0.0,11.0
1210,2017,15,stroll,28.0,0.0,12.0
1211,2017,15,grosjean,26.0,0.0,13.0
1212,2017,15,vandoorne,7.0,0.0,17.0
1213,2017,15,kevin_magnussen,11.0,0.0,14.0
1214,2017,15,alonso,10.0,0.0,15.0
1215,2017,15,jolyon_palmer,8.0,0.0,16.0
1216,2017,15,wehrlein,5.0,0.0,18.0
1217,2017,15,kvyat,4.0,0.0,19.0
1218,2017,15,ericsson,0.0,0.0,20.0
1219,2017,15,giovinazzi,0.0,0.0,21.0
1220,2017,15,gasly,0.0,0.0,0.0
1221,2017,15,button,0.0,0.0,22.0
1222,2017,15,resta,0.0,0.0,23.0
1223,2017,16,hamilton,281.0,7.0,1.0
1224,2017,16,vettel,247.0,4.0,2.0
1225,2017,16,bottas,222.0,2.0,3.0
1226,2017,16,ricciardo,177.0,1.0,4.0
1227,2017,16,raikkonen,138.0,0.0,5.0
1228,2017,16,max_verstappen,93.0,1.0,6.0
1229,2017,16,perez,76.0,0.0,7.0
1230,2017,16,ocon,57.0,0.0,8.0
1231,2017,16,sainz,48.0,0.0,9.0
1232,2017,16,hulkenberg,34.0,0.0,10.0
1233,2017,16,massa,33.0,0.0,11.0
1234,2017,16,stroll,32.0,0.0,12.0
1235,2017,16,grosjean,26.0,0.0,13.0
1236,2017,16,kevin_magnussen,11.0,0.0,15.0
1237,2017,16,vandoorne,13.0,0.0,14.0
1238,2017,16,alonso,10.0,0.0,16.0
1239,2017,16,jolyon_palmer,8.0,0.0,17.0
1240,2017,16,wehrlein,5.0,0.0,18.0
1241,2017,16,kvyat,4.0,0.0,19.0
1242,2017,16,ericsson,0.0,0.0,20.0
1243,2017,16,giovinazzi,0.0,0.0,21.0
1244,2017,16,gasly,0.0,0.0,22.0
1245,2017,16,button,0.0,0.0,23.0
1246,2017,16,resta,0.0,0.0,24.0
1247,2017,17,hamilton,306.0,8.0,1.0
1248,2017,17,vettel,247.0,4.0,2.0
1249,2017,17,bottas,234.0,2.0,3.0
1250,2017,17,ricciardo,192.0,1.0,4.0
1251,2017,17,raikkonen,148.0,0.0,5.0
1252,2017,17,max_verstappen,111.0,1.0,6.0
1253,2017,17,perez,82.0,0.0,7.0
1254,2017,17,ocon,65.0,0.0,8.0
1255,2017,17,sainz,48.0,0.0,9.0
1256,2017,17,massa,34.0,0.0,11.0
1257,2017,17,hulkenberg,34.0,0.0,10.0
1258,2017,17,stroll,32.0,0.0,12.0
1259,2017,17,grosjean,28.0,0.0,13.0
1260,2017,17,kevin_magnussen,15.0,0.0,14.0
1261,2017,17,vandoorne,13.0,0.0,15.0
1262,2017,17,alonso,10.0,0.0,16.0
1263,2017,17,jolyon_palmer,8.0,0.0,17.0
1264,2017,17,wehrlein,5.0,0.0,18.0
1265,2017,17,kvyat,4.0,0.0,19.0
1266,2017,17,ericsson,0.0,0.0,20.0
1267,2017,17,giovinazzi,0.0,0.0,21.0
1268,2017,17,gasly,0.0,0.0,22.0
1269,2017,17,brendon_hartley,0.0,0.0,0.0
1270,2017,17,button,0.0,0.0,23.0
1271,2017,17,resta,0.0,0.0,24.0
1272,2017,18,hamilton,331.0,9.0,1.0
1273,2017,18,vettel,265.0,4.0,2.0
1274,2017,18,bottas,244.0,2.0,3.0
1275,2017,18,ricciardo,192.0,1.0,4.0
1276,2017,18,raikkonen,163.0,0.0,5.0
1277,2017,18,max_verstappen,123.0,1.0,6.0
1278,2017,18,perez,86.0,0.0,7.0
1279,2017,18,ocon,73.0,0.0,8.0
1280,2017,18,sainz,54.0,0.0,9.0
1281,2017,18,stroll,32.0,0.0,12.0
1282,2017,18,massa,36.0,0.0,10.0
1283,2017,18,hulkenberg,34.0,0.0,11.0
1284,2017,18,grosjean,28.0,0.0,13.0
1285,2017,18,kevin_magnussen,15.0,0.0,14.0
1286,2017,18,vandoorne,13.0,0.0,15.0
1287,2017,18,alonso,10.0,0.0,16.0
1288,2017,18,jolyon_palmer,8.0,0.0,17.0
1289,2017,18,wehrlein,5.0,0.0,18.0
1290,2017,18,kvyat,5.0,0.0,19.0
1291,2017,18,ericsson,0.0,0.0,20.0
1292,2017,18,giovinazzi,0.0,0.0,21.0
1293,2017,18,gasly,0.0,0.0,22.0
1294,2017,18,brendon_hartley,0.0,0.0,23.0
1295,2017,18,button,0.0,0.0,24.0
1296,2017,18,resta,0.0,0.0,25.0
1297,2017,19,hamilton,333.0,9.0,1.0
1298,2017,19,vettel,277.0,4.0,2.0
1299,2017,19,bottas,262.0,2.0,3.0
1300,2017,19,ricciardo,192.0,1.0,4.0
1301,2017,19,raikkonen,178.0,0.0,5.0
1302,2017,19,max_verstappen,148.0,2.0,6.0
1303,2017,19,perez,92.0,0.0,7.0
1304,2017,19,ocon,83.0,0.0,8.0
1305,2017,19,sainz,54.0,0.0,9.0
1306,2017,19,massa,36.0,0.0,11.0
1307,2017,19,stroll,40.0,0.0,10.0
1308,2017,19,hulkenberg,34.0,0.0,12.0
1309,2017,19,grosjean,28.0,0.0,13.0
1310,2017,19,kevin_magnussen,19.0,0.0,14.0
1311,2017,19,alonso,11.0,0.0,16.0
1312,2017,19,vandoorne,13.0,0.0,15.0
1313,2017,19,jolyon_palmer,8.0,0.0,17.0
1314,2017,19,wehrlein,5.0,0.0,18.0
1315,2017,19,kvyat,5.0,0.0,19.0
1316,2017,19,ericsson,0.0,0.0,20.0
1317,2017,19,gasly,0.0,0.0,22.0
1318,2017,19,giovinazzi,0.0,0.0,21.0
1319,2017,19,brendon_hartley,0.0,0.0,23.0
1320,2017,19,button,0.0,0.0,24.0
1321,2017,19,resta,0.0,0.0,25.0
1322,2017,20,hamilton,345.0,9.0,1.0
1323,2017,20,vettel,302.0,5.0,2.0
1324,2017,20,bottas,280.0,2.0,3.0
1325,2017,20,raikkonen,193.0,0.0,5.0
1326,2017,20,ricciardo,200.0,1.0,4.0
1327,2017,20,max_verstappen,158.0,2.0,6.0
1328,2017,20,perez,94.0,0.0,7.0
1329,2017,20,ocon,83.0,0.0,8.0
1330,2017,20,sainz,54.0,0.0,9.0
1331,2017,20,hulkenberg,35.0,0.0,12.0
1332,2017,20,massa,42.0,0.0,10.0
1333,2017,20,stroll,40.0,0.0,11.0
1334,2017,20,grosjean,28.0,0.0,13.0
1335,2017,20,kevin_magnussen,19.0,0.0,14.0
1336,2017,20,alonso,15.0,0.0,15.0
1337,2017,20,vandoorne,13.0,0.0,16.0
1338,2017,20,jolyon_palmer,8.0,0.0,17.0
1339,2017,20,wehrlein,5.0,0.0,18.0
1340,2017,20,kvyat,5.0,0.0,19.0
1341,2017,20,ericsson,0.0,0.0,20.0
1342,2017,20,gasly,0.0,0.0,21.0
1343,2017,20,giovinazzi,0.0,0.0,22.0
1344,2017,20,brendon_hartley,0.0,0.0,23.0
1345,2017,20,button,0.0,0.0,24.0
1346,2017,20,resta,0.0,0.0,25.0
1347,2018,1,vettel,0.0,0.0,0.0
1348,2018,1,hamilton,0.0,0.0,0.0
1349,2018,1,raikkonen,0.0,0.0,0.0
1350,2018,1,ricciardo,0.0,0.0,0.0
1351,2018,1,alonso,0.0,0.0,0.0
1352,2018,1,max_verstappen,0.0,0.0,0.0
1353,2018,1,hulkenberg,0.0,0.0,0.0
1354,2018,1,bottas,0.0,0.0,0.0
1355,2018,1,vandoorne,0.0,0.0,0.0
1356,2018,1,sainz,0.0,0.0,0.0
1357,2018,1,perez,0.0,0.0,0.0
1358,2018,1,ocon,0.0,0.0,0.0
1359,2018,1,leclerc,0.0,0.0,0.0
1360,2018,1,stroll,0.0,0.0,0.0
1361,2018,1,brendon_hartley,0.0,0.0,0.0
1362,2018,1,grosjean,0.0,0.0,0.0
1363,2018,1,kevin_magnussen,0.0,0.0,0.0
1364,2018,1,gasly,0.0,0.0,0.0
1365,2018,1,ericsson,0.0,0.0,0.0
1366,2018,1,sirotkin,0.0,0.0,0.0
1367,2018,2,vettel,25.0,1.0,1.0
1368,2018,2,hamilton,18.0,0.0,2.0
1369,2018,2,bottas,4.0,0.0,8.0
1370,2018,2,alonso,10.0,0.0,5.0
1371,2018,2,raikkonen,15.0,0.0,3.0
1372,2018,2,hulkenberg,6.0,0.0,7.0
1373,2018,2,gasly,0.0,0.0,18.0
1374,2018,2,ricciardo,12.0,0.0,4.0
1375,2018,2,kevin_magnussen,0.0,0.0,17.0
1376,2018,2,max_verstappen,8.0,0.0,6.0
1377,2018,2,vandoorne,2.0,0.0,9.0
1378,2018,2,ericsson,0.0,0.0,19.0
1379,2018,2,sainz,1.0,0.0,10.0
1380,2018,2,ocon,0.0,0.0,12.0
1381,2018,2,perez,0.0,0.0,11.0
1382,2018,2,leclerc,0.0,0.0,13.0
1383,2018,2,grosjean,0.0,0.0,16.0
1384,2018,2,stroll,0.0,0.0,14.0
1385,2018,2,brendon_hartley,0.0,0.0,15.0
1386,2018,2,sirotkin,0.0,0.0,20.0
1387,2018,3,vettel,50.0,2.0,1.0
1388,2018,3,hamilton,33.0,0.0,2.0
1389,2018,3,bottas,22.0,0.0,3.0
1390,2018,3,ricciardo,12.0,0.0,8.0
1391,2018,3,raikkonen,15.0,0.0,5.0
1392,2018,3,alonso,16.0,0.0,4.0
1393,2018,3,hulkenberg,14.0,0.0,6.0
1394,2018,3,max_verstappen,8.0,0.0,10.0
1395,2018,3,gasly,12.0,0.0,7.0
1396,2018,3,kevin_magnussen,10.0,0.0,9.0
1397,2018,3,vandoorne,6.0,0.0,11.0
1398,2018,3,sainz,1.0,0.0,13.0
1399,2018,3,ericsson,2.0,0.0,12.0
1400,2018,3,ocon,1.0,0.0,14.0
1401,2018,3,perez,0.0,0.0,15.0
1402,2018,3,leclerc,0.0,0.0,16.0
1403,2018,3,grosjean,0.0,0.0,17.0
1404,2018,3,stroll,0.0,0.0,18.0
1405,2018,3,sirotkin,0.0,0.0,20.0
1406,2018,3,brendon_hartley,0.0,0.0,19.0
1407,2018,4,hamilton,45.0,0.0,2.0
1408,2018,4,vettel,54.0,2.0,1.0
1409,2018,4,raikkonen,30.0,0.0,5.0
1410,2018,4,bottas,40.0,0.0,3.0
1411,2018,4,ricciardo,37.0,1.0,4.0
1412,2018,4,alonso,22.0,0.0,6.0
1413,2018,4,hulkenberg,22.0,0.0,7.0
1414,2018,4,max_verstappen,18.0,0.0,8.0
1415,2018,4,perez,0.0,0.0,15.0
1416,2018,4,sainz,3.0,0.0,12.0
1417,2018,4,gasly,12.0,0.0,9.0
1418,2018,4,kevin_magnussen,11.0,0.0,10.0
1419,2018,4,leclerc,0.0,0.0,16.0
1420,2018,4,vandoorne,6.0,0.0,11.0
1421,2018,4,stroll,0.0,0.0,18.0
1422,2018,4,ericsson,2.0,0.0,13.0
1423,2018,4,ocon,1.0,0.0,14.0
1424,2018,4,brendon_hartley,0.0,0.0,20.0
1425,2018,4,grosjean,0.0,0.0,17.0
1426,2018,4,sirotkin,0.0,0.0,19.0
1427,2018,5,hamilton,70.0,1.0,1.0
1428,2018,5,vettel,66.0,2.0,2.0
1429,2018,5,bottas,40.0,0.0,4.0
1430,2018,5,raikkonen,48.0,0.0,3.0
1431,2018,5,ricciardo,37.0,1.0,5.0
1432,2018,5,max_verstappen,18.0,0.0,8.0
1433,2018,5,alonso,28.0,0.0,6.0
1434,2018,5,hulkenberg,22.0,0.0,7.0
1435,2018,5,kevin_magnussen,11.0,0.0,12.0
1436,2018,5,sainz,13.0,0.0,10.0
1437,2018,5,perez,15.0,0.0,9.0
1438,2018,5,gasly,12.0,0.0,11.0
1439,2018,5,leclerc,8.0,0.0,13.0
1440,2018,5,vandoorne,8.0,0.0,14.0
1441,2018,5,stroll,4.0,0.0,15.0
1442,2018,5,ericsson,2.0,0.0,16.0
1443,2018,5,ocon,1.0,0.0,17.0
1444,2018,5,brendon_hartley,1.0,0.0,18.0
1445,2018,5,grosjean,0.0,0.0,19.0
1446,2018,5,sirotkin,0.0,0.0,20.0
1447,2018,6,hamilton,95.0,2.0,1.0
1448,2018,6,vettel,78.0,2.0,2.0
1449,2018,6,ricciardo,47.0,1.0,5.0
1450,2018,6,bottas,58.0,0.0,3.0
1451,2018,6,raikkonen,48.0,0.0,4.0
1452,2018,6,max_verstappen,33.0,0.0,6.0
1453,2018,6,alonso,32.0,0.0,7.0
1454,2018,6,hulkenberg,22.0,0.0,8.0
1455,2018,6,sainz,19.0,0.0,10.0
1456,2018,6,kevin_magnussen,19.0,0.0,9.0
1457,2018,6,gasly,12.0,0.0,12.0
1458,2018,6,perez,17.0,0.0,11.0
1459,2018,6,ocon,1.0,0.0,17.0
1460,2018,6,leclerc,9.0,0.0,13.0
1461,2018,6,vandoorne,8.0,0.0,14.0
1462,2018,6,stroll,4.0,0.0,15.0
1463,2018,6,ericsson,2.0,0.0,16.0
1464,2018,6,brendon_hartley,1.0,0.0,18.0
1465,2018,6,grosjean,0.0,0.0,19.0
1466,2018,6,sirotkin,0.0,0.0,20.0
1467,2018,7,vettel,96.0,2.0,2.0
1468,2018,7,hamilton,110.0,2.0,1.0
1469,2018,7,bottas,68.0,0.0,4.0
1470,2018,7,ricciardo,72.0,2.0,3.0
1471,2018,7,raikkonen,60.0,0.0,5.0
1472,2018,7,max_verstappen,35.0,0.0,6.0
1473,2018,7,alonso,32.0,0.0,7.0
1474,2018,7,hulkenberg,26.0,0.0,8.0
1475,2018,7,sainz,20.0,0.0,9.0
1476,2018,7,kevin_magnussen,19.0,0.0,10.0
1477,2018,7,gasly,18.0,0.0,11.0
1478,2018,7,perez,17.0,0.0,12.0
1479,2018,7,ocon,9.0,0.0,13.0
1480,2018,7,leclerc,9.0,0.0,14.0
1481,2018,7,vandoorne,8.0,0.0,15.0
1482,2018,7,stroll,4.0,0.0,16.0
1483,2018,7,ericsson,2.0,0.0,17.0
1484,2018,7,brendon_hartley,1.0,0.0,18.0
1485,2018,7,grosjean,0.0,0.0,19.0
1486,2018,7,sirotkin,0.0,0.0,20.0
1487,2018,8,hamilton,120.0,2.0,2.0
1488,2018,8,vettel,121.0,3.0,1.0
1489,2018,8,ricciardo,84.0,2.0,4.0
1490,2018,8,bottas,86.0,0.0,3.0
1491,2018,8,raikkonen,68.0,0.0,5.0
1492,2018,8,max_verstappen,50.0,0.0,6.0
1493,2018,8,hulkenberg,32.0,0.0,8.0
1494,2018,8,alonso,32.0,0.0,7.0
1495,2018,8,sainz,24.0,0.0,9.0
1496,2018,8,kevin_magnussen,19.0,0.0,10.0
1497,2018,8,gasly,18.0,0.0,11.0
1498,2018,8,perez,17.0,0.0,12.0
1499,2018,8,ocon,11.0,0.0,13.0
1500,2018,8,leclerc,10.0,0.0,14.0
1501,2018,8,vandoorne,8.0,0.0,15.0
1502,2018,8,stroll,4.0,0.0,16.0
1503,2018,8,ericsson,2.0,0.0,17.0
1504,2018,8,brendon_hartley,1.0,0.0,18.0
1505,2018,8,grosjean,0.0,0.0,19.0
1506,2018,8,sirotkin,0.0,0.0,20.0
1507,2018,9,vettel,131.0,3.0,2.0
1508,2018,9,hamilton,145.0,3.0,1.0
1509,2018,9,raikkonen,83.0,0.0,5.0
1510,2018,9,ricciardo,96.0,2.0,3.0
1511,2018,9,max_verstappen,68.0,0.0,6.0
1512,2018,9,bottas,92.0,0.0,4.0
1513,2018,9,kevin_magnussen,27.0,0.0,10.0
1514,2018,9,alonso,32.0,0.0,8.0
1515,2018,9,hulkenberg,34.0,0.0,7.0
1516,2018,9,sainz,28.0,0.0,9.0
1517,2018,9,perez,17.0,0.0,12.0
1518,2018,9,ocon,11.0,0.0,13.0
1519,2018,9,gasly,18.0,0.0,11.0
1520,2018,9,leclerc,11.0,0.0,14.0
1521,2018,9,grosjean,0.0,0.0,19.0
1522,2018,9,vandoorne,8.0,0.0,15.0
1523,2018,9,stroll,4.0,0.0,16.0
1524,2018,9,ericsson,2.0,0.0,17.0
1525,2018,9,brendon_hartley,1.0,0.0,18.0
1526,2018,9,sirotkin,0.0,0.0,20.0
1527,2018,10,vettel,146.0,3.0,1.0
1528,2018,10,hamilton,145.0,3.0,2.0
1529,2018,10,raikkonen,101.0,0.0,3.0
1530,2018,10,ricciardo,96.0,2.0,4.0
1531,2018,10,bottas,92.0,0.0,6.0
1532,2018,10,max_verstappen,93.0,1.0,5.0
1533,2018,10,hulkenberg,34.0,0.0,9.0
1534,2018,10,alonso,36.0,0.0,8.0
1535,2018,10,kevin_magnussen,37.0,0.0,7.0
1536,2018,10,sainz,28.0,0.0,10.0
1537,2018,10,ocon,19.0,0.0,12.0
1538,2018,10,perez,23.0,0.0,11.0
1539,2018,10,gasly,18.0,0.0,13.0
1540,2018,10,leclerc,13.0,0.0,14.0
1541,2018,10,grosjean,12.0,0.0,15.0
1542,2018,10,vandoorne,8.0,0.0,16.0
1543,2018,10,stroll,4.0,0.0,17.0
1544,2018,10,ericsson,3.0,0.0,18.0
1545,2018,10,brendon_hartley,1.0,0.0,19.0
1546,2018,10,sirotkin,0.0,0.0,20.0
1547,2018,11,hamilton,163.0,3.0,2.0
1548,2018,11,vettel,171.0,4.0,1.0
1549,2018,11,raikkonen,116.0,0.0,3.0
1550,2018,11,bottas,104.0,0.0,5.0
1551,2018,11,ricciardo,106.0,2.0,4.0
1552,2018,11,max_verstappen,93.0,1.0,6.0
1553,2018,11,hulkenberg,42.0,0.0,7.0
1554,2018,11,alonso,40.0,0.0,8.0
1555,2018,11,kevin_magnussen,39.0,0.0,9.0
1556,2018,11,perez,24.0,0.0,12.0
1557,2018,11,ocon,25.0,0.0,11.0
1558,2018,11,sainz,28.0,0.0,10.0
1559,2018,11,grosjean,12.0,0.0,15.0
1560,2018,11,gasly,18.0,0.0,13.0
1561,2018,11,leclerc,13.0,0.0,14.0
1562,2018,11,vandoorne,8.0,0.0,16.0
1563,2018,11,ericsson,3.0,0.0,18.0
1564,2018,11,stroll,4.0,0.0,17.0
1565,2018,11,brendon_hartley,1.0,0.0,19.0
1566,2018,11,sirotkin,0.0,0.0,20.0
1567,2018,12,hamilton,188.0,4.0,1.0
1568,2018,12,vettel,171.0,4.0,2.0
1569,2018,12,raikkonen,131.0,0.0,3.0
1570,2018,12,bottas,122.0,0.0,4.0
1571,2018,12,ricciardo,106.0,2.0,5.0
1572,2018,12,max_verstappen,105.0,1.0,6.0
1573,2018,12,hulkenberg,52.0,0.0,7.0
1574,2018,12,kevin_magnussen,39.0,0.0,9.0
1575,2018,12,alonso,40.0,0.0,8.0
1576,2018,12,perez,30.0,0.0,10.0
1577,2018,12,sainz,28.0,0.0,12.0
1578,2018,12,ocon,29.0,0.0,11.0
1579,2018,12,gasly,18.0,0.0,14.0
1580,2018,12,grosjean,20.0,0.0,13.0
1581,2018,12,leclerc,13.0,0.0,15.0
1582,2018,12,vandoorne,8.0,0.0,16.0
1583,2018,12,ericsson,5.0,0.0,17.0
1584,2018,12,stroll,4.0,0.0,18.0
1585,2018,12,brendon_hartley,2.0,0.0,19.0
1586,2018,12,sirotkin,0.0,0.0,20.0
1587,2018,13,hamilton,213.0,5.0,1.0
1588,2018,13,vettel,189.0,4.0,2.0
1589,2018,13,raikkonen,146.0,0.0,3.0
1590,2018,13,bottas,132.0,0.0,4.0
1591,2018,13,max_verstappen,105.0,1.0,6.0
1592,2018,13,ricciardo,118.0,2.0,5.0
1593,2018,13,hulkenberg,52.0,0.0,7.0
1594,2018,13,kevin_magnussen,45.0,0.0,8.0
1595,2018,13,alonso,44.0,0.0,9.0
1596,2018,13,perez,30.0,0.0,10.0
1597,2018,13,ocon,29.0,0.0,12.0
1598,2018,13,sainz,30.0,0.0,11.0
1599,2018,13,gasly,26.0,0.0,13.0
1600,2018,13,grosjean,21.0,0.0,14.0
1601,2018,13,leclerc,13.0,0.0,15.0
1602,2018,13,vandoorne,8.0,0.0,16.0
1603,2018,13,ericsson,5.0,0.0,17.0
1604,2018,13,stroll,4.0,0.0,18.0
1605,2018,13,brendon_hartley,2.0,0.0,19.0
1606,2018,13,sirotkin,0.0,0.0,20.0
1607,2018,14,hamilton,231.0,5.0,1.0
1608,2018,14,vettel,214.0,5.0,2.0
1609,2018,14,raikkonen,146.0,0.0,3.0
1610,2018,14,bottas,144.0,0.0,4.0
1611,2018,14,max_verstappen,120.0,1.0,5.0
1612,2018,14,ricciardo,118.0,2.0,6.0
1613,2018,14,hulkenberg,52.0,0.0,7.0
1614,2018,14,kevin_magnussen,49.0,0.0,8.0
1615,2018,14,perez,40.0,0.0,10.0
1616,2018,14,ocon,37.0,0.0,11.0
1617,2018,14,alonso,44.0,0.0,9.0
1618,2018,14,sainz,30.0,0.0,12.0
1619,2018,14,gasly,28.0,0.0,13.0
1620,2018,14,grosjean,27.0,0.0,14.0
1621,2018,14,leclerc,13.0,0.0,15.0
1622,2018,14,vandoorne,8.0,0.0,16.0
1623,2018,14,stroll,4.0,0.0,18.0
1624,2018,14,ericsson,6.0,0.0,17.0
1625,2018,14,brendon_hartley,2.0,0.0,19.0
1626,2018,14,sirotkin,0.0,0.0,20.0
1627,2018,15,hamilton,256.0,6.0,1.0
1628,2018,15,vettel,226.0,5.0,2.0
1629,2018,15,raikkonen,164.0,0.0,3.0
1630,2018,15,bottas,159.0,0.0,4.0
1631,2018,15,max_verstappen,130.0,1.0,5.0
1632,2018,15,ricciardo,118.0,2.0,6.0
1633,2018,15,hulkenberg,52.0,0.0,7.0
1634,2018,15,alonso,44.0,0.0,11.0
1635,2018,15,kevin_magnussen,49.0,0.0,8.0
1636,2018,15,perez,46.0,0.0,9.0
1637,2018,15,ocon,45.0,0.0,10.0
1638,2018,15,sainz,34.0,0.0,12.0
1639,2018,15,gasly,28.0,0.0,13.0
1640,2018,15,grosjean,27.0,0.0,14.0
1641,2018,15,leclerc,13.0,0.0,15.0
1642,2018,15,vandoorne,8.0,0.0,16.0
1643,2018,15,stroll,6.0,0.0,17.0
1644,2018,15,ericsson,6.0,0.0,18.0
1645,2018,15,brendon_hartley,2.0,0.0,19.0
1646,2018,15,sirotkin,1.0,0.0,20.0
1647,2018,16,hamilton,281.0,7.0,1.0
1648,2018,16,vettel,241.0,5.0,2.0
1649,2018,16,bottas,171.0,0.0,4.0
1650,2018,16,raikkonen,174.0,0.0,3.0
1651,2018,16,max_verstappen,148.0,1.0,5.0
1652,2018,16,ricciardo,126.0,2.0,6.0
1653,2018,16,kevin_magnussen,49.0,0.0,9.0
1654,2018,16,hulkenberg,53.0,0.0,7.0
1655,2018,16,alonso,50.0,0.0,8.0
1656,2018,16,perez,46.0,0.0,10.0
1657,2018,16,ocon,45.0,0.0,11.0
1658,2018,16,sainz,38.0,0.0,12.0
1659,2018,16,gasly,28.0,0.0,13.0
1660,2018,16,grosjean,27.0,0.0,14.0
1661,2018,16,leclerc,15.0,0.0,15.0
1662,2018,16,vandoorne,8.0,0.0,16.0
1663,2018,16,stroll,6.0,0.0,17.0
1664,2018,16,ericsson,6.0,0.0,18.0
1665,2018,16,brendon_hartley,2.0,0.0,19.0
1666,2018,16,sirotkin,1.0,0.0,20.0
1667,2018,17,hamilton,306.0,8.0,1.0
1668,2018,17,vettel,256.0,5.0,2.0
1669,2018,17,bottas,189.0,0.0,3.0
1670,2018,17,raikkonen,186.0,0.0,4.0
1671,2018,17,max_verstappen,158.0,1.0,5.0
1672,2018,17,ricciardo,134.0,2.0,6.0
1673,2018,17,perez,47.0,0.0,10.0
1674,2018,17,kevin_magnussen,53.0,0.0,7.0
1675,2018,17,hulkenberg,53.0,0.0,8.0
1676,2018,17,alonso,50.0,0.0,9.0
1677,2018,17,ocon,47.0,0.0,11.0
1678,2018,17,sainz,38.0,0.0,12.0
1679,2018,17,grosjean,27.0,0.0,14.0
1680,2018,17,gasly,28.0,0.0,13.0
1681,2018,17,leclerc,21.0,0.0,15.0
1682,2018,17,vandoorne,8.0,0.0,16.0
1683,2018,17,stroll,6.0,0.0,17.0
1684,2018,17,ericsson,6.0,0.0,18.0
1685,2018,17,brendon_hartley,2.0,0.0,19.0
1686,2018,17,sirotkin,1.0,0.0,20.0
1687,2018,18,hamilton,331.0,9.0,1.0
1688,2018,18,vettel,264.0,5.0,2.0
1689,2018,18,raikkonen,196.0,0.0,4.0
1690,2018,18,bottas,207.0,0.0,3.0
1691,2018,18,max_verstappen,173.0,1.0,5.0
1692,2018,18,ricciardo,146.0,2.0,6.0
1693,2018,18,hulkenberg,53.0,0.0,9.0
1694,2018,18,perez,53.0,0.0,7.0
1695,2018,18,kevin_magnussen,53.0,0.0,8.0
1696,2018,18,alonso,50.0,0.0,10.0
1697,2018,18,ocon,49.0,0.0,11.0
1698,2018,18,sainz,39.0,0.0,12.0
1699,2018,18,grosjean,31.0,0.0,13.0
1700,2018,18,gasly,28.0,0.0,14.0
1701,2018,18,leclerc,21.0,0.0,15.0
1702,2018,18,vandoorne,8.0,0.0,16.0
1703,2018,18,ericsson,6.0,0.0,18.0
1704,2018,18,stroll,6.0,0.0,17.0
1705,2018,18,brendon_hartley,2.0,0.0,19.0
